Account_ID,Customer_ID,Date_Opened,Account_Type,Opened_Legitimately,Branch_Location,Employee_ID,Number_of_Accounts_per_Customer,Time_Since_Last_Account_Opened,Employee_Tenure,Account_Opening_Method
3270acb1-ed04-42a8-8f24-90c60f2ced93,326705dc-d464-4788-b02c-35ae5b2a80d3,5/25/2022,Savings,No,Portershire,20a6b1fb-56b8-4035-8347-bd94c4d06f1d,2,71,4,Online
3557edb1-3e02-485d-90ba-4e419ef2a48d,cecc2631-1a6a-43e0-a7a1-2b22f8e6764e,9/12/2023,Savings,Yes,South Catherine,32a7feb8-4bea-45c8-b9dd-0e4a2ec3168e,3,310,4,In-Person
44b46c77-3047-46c7-9144-6ead6489149d,603ea61f-0e30-468e-a6a8-fbe1414a4c03,5/4/2021,Savings,No,West Paulfort,d2cf9085-ca09-47cb-95d8-871ee10fbef4,2,246,0,In-Person
15492ccd-2d8c-492a-babd-7426ca30ac85,2a33b3cb-5664-4df4-b40f-273071926040,12/3/2023,Credit,Yes,Christinetown,3d9b0fc3-ecf2-4012-aa99-564528f1696c,1,226,2,Phone
179fe1e5-0e70-40d3-b4e8-e915536538b1,918acdf1-5424-4ba2-9f5a-d85726f5f34a,10/26/2022,Credit,Yes,West Dennisborough,49461623-d083-48ef-8dca-1fabc7d43e17,1,276,9,Online
d6464501-43d9-4db4-8f42-ca0d8ef71c72,a2d1609e-c0c5-4a66-850c-f333eb74105d,4/26/2024,Checking,Yes,Rhodesville,246b9501-a4de-4f80-afe9-839938feee36,4,173,8,Phone
bd98e16a-3701-4607-81ca-0fa1684aa193,04a41e52-5d20-404a-ba7b-d7221c094181,3/11/2025,Credit,No,Turnermouth,71f29953-8d62-4aac-87ee-52836da71b1a,2,160,1,In-Person
a8b88560-15c6-4d6a-a762-0bd2557eec39,fcf2542e-51e5-489f-a8ba-a6a10dc01acc,7/9/2024,Savings,Yes,Peterhaven,f900d79c-78e8-4fe5-96f9-e19f453a4e22,2,238,8,In-Person
8c1390cd-7dfb-4a41-83ed-f583930483d8,096f1191-01be-44c0-bef7-8e5ec6860257,7/30/2022,Checking,Yes,South Nicole,977ff084-db46-49e8-a2de-ed6432f9d682,5,27,10,Online
2fa55dc4-186b-44a0-ba48-a2637ad55445,9f3a36c5-df2b-47c7-9fd7-7ba3b5cc9db0,3/11/2024,Checking,No,Garciaview,9d3665c0-8b6d-47e5-bf00-abe25f4d1feb,1,109,5,Phone
80920ae7-fb65-4648-af35-f049c052944c,d98b7ba6-d6e2-41ae-9e7e-afa88e3ed0bf,5/2/2025,Credit,Yes,Mariamouth,3f098bbd-ff7c-42d4-ae3f-24e6e8578518,2,195,9,Online
4121bd32-b5a5-412e-bdea-b7414c07008a,1894c8c4-9b14-4cca-b399-f50a6aa1f0c8,10/1/2020,Checking,Yes,South Michael,93e3e7ce-afe6-4235-a29b-2add0fb04f37,3,339,5,In-Person
b63f563c-17c9-4cd2-b9e5-54e545fbe8df,0e6ef5ef-548e-4212-ae01-56815438dc5b,11/28/2023,Credit,Yes,Lawsonview,66fe4c3b-da41-45b8-ae77-91df568e6061,3,84,8,Online
f66a27af-2e57-493c-a21b-e4454b738a07,ba90932e-58c7-4160-8f07-e3e2b2a496b0,5/17/2024,Checking,Yes,Conniemouth,b982076d-fb14-4791-8e70-822a39e84b5a,2,231,1,Online
d2c60cce-37fe-4641-85d8-63f4126e79e0,46f1c3f8-0117-4919-91ad-0fffbb434f32,4/13/2024,Credit,No,Aaronbury,af8d6249-b498-4110-9ba9-2fe361e22d58,3,323,8,Phone
73f2e17a-2ea3-4ba2-8d74-9681282f3f29,ec8c8ec2-39a2-424f-99f3-3e21425ae5ae,10/8/2022,Checking,No,Moorechester,5f8592c6-3267-47e4-a598-721d56e58ada,4,238,10,In-Person
592b4bcb-4d03-4d2b-93d7-829757355b1b,7e9626cb-378a-4fcf-b198-10bc256e0630,8/10/2022,Savings,Yes,North Michaelborough,86e69b6c-f13c-4364-818c-fd4b0af0f1e6,3,226,5,Phone
c3f39f03-4057-4273-a30d-751330afdd1f,f3fd9dd3-d1ef-4673-a0e9-b0af3459a49a,9/11/2023,Savings,No,New Pamelafurt,38cbc2b1-2183-4c09-9098-834f516c281f,5,307,9,In-Person
24e34e99-ce42-427f-b564-ff594ba62914,f04948a3-fb3b-4517-a45f-8459655675aa,5/24/2025,Checking,Yes,New Susantown,fbe1b52a-3ab6-4077-bfb7-0555c935f7a9,1,348,10,Online
d19a4269-49bd-40f7-a73d-0123aa309433,dd118c25-e9ec-4c48-bbec-7e6a6bdfb2c3,6/26/2020,Checking,Yes,East Tina,2938b178-f805-4fb5-9260-14ad02e19543,1,161,1,Online
369aa2e1-225a-446c-a9f2-52dc1dad98f9,4b2dab0f-8858-4afb-80b2-b55466152d65,11/5/2023,Checking,No,New Kimberlyfurt,c1ee98fd-bfa4-4268-8fdb-2017910050b8,5,110,5,Phone
fdd4eb28-49c2-4c9b-a3d1-a3524e2b50c5,8f8f2ca6-8d41-4140-a3ce-0b7d46ba7075,11/5/2021,Savings,No,West Kathrynland,a0a1a9e6-cf59-4a52-936a-2fdfbce64ca9,3,213,9,In-Person
93a99e94-cc69-4e8a-996f-6fe72bb095c2,3b48fbb0-2edc-4cc3-aaf1-8da93b603d4c,6/20/2020,Checking,No,Juliefort,6585c4d5-7651-4b75-ad35-ad8688d7a236,5,63,6,Phone
36736c81-3e59-463a-9873-c697b3776a0d,ba11720e-297b-431f-8c55-d29b0cc40093,10/18/2023,Credit,No,Hartmouth,0f09e845-529e-4241-b888-2ddf397678ee,4,65,8,In-Person
a22724d0-4653-492f-9564-efa354f84a48,42e28043-e752-444f-9a50-0e8e64c82cd9,11/16/2020,Checking,Yes,Robinmouth,fa0e02fe-9c35-43f2-9968-17aab17d405c,4,349,7,In-Person
60d62439-1d49-41a1-a541-2c10e3db712c,ea7303fa-104b-4eb2-89f5-1167b0455738,6/25/2020,Checking,No,Millerchester,69168806-9b85-47cb-9a8b-e7c2485a5d7a,2,292,10,Online
724f071d-3ca9-4dad-a443-103b1151f5ba,905efa55-59e7-41e3-be25-098e8aaca96f,1/7/2020,Checking,Yes,Lake Laurafurt,70ce1fcb-eb7b-4a09-8f3e-36b46e487dc1,3,39,2,Online
b8d027f0-3fc5-46b1-b8dd-35af4989f341,d037c95a-8bcc-49f9-8f3b-841e6bc1260d,1/19/2020,Credit,Yes,Lake Jennifer,a2abc5ec-5bcc-473f-a844-59f1dfe38fa2,5,32,7,Phone
8d289f71-04aa-4bd0-83e8-429887494967,820799b1-ef09-406d-9a55-0704337e4e51,2/11/2022,Credit,Yes,New Matthew,b2b340b2-0505-44eb-ac5d-741d546af991,4,127,3,Phone
3ec6689b-df37-4546-9a4f-4073ea254ebe,1f534b93-7cf4-4664-9bca-5ad78e958a67,2/9/2023,Savings,No,Bridgesfurt,68d2a8f0-80e0-49c4-846c-465554216dde,1,83,10,Online
9e9aa5fd-54a9-46d8-88de-41db3c1ccf83,2fc42d2a-7912-430f-8111-70af68d573bb,10/6/2020,Credit,Yes,Brittanyshire,3c13e092-5e98-414e-a7ac-de6b80cd3ed7,3,70,8,Online
30ce9c44-c45d-45f4-b331-2f0923ca94a1,b4f360f4-9032-4dc3-ae04-8c69543111b4,9/6/2023,Savings,No,Lake Donald,6ec3960b-a53a-41d0-bb5a-648b65d17ffa,5,222,10,In-Person
f2a4def7-1970-45e1-9ac0-c458d3c1285d,e3676d7c-e613-4c56-94ea-afb463739070,4/19/2023,Credit,No,Susanfort,1127244e-dfae-43cf-85bd-857872087a4b,2,356,0,Online
2b53f06c-1404-403f-97c6-e8d73e8d688d,f7d238bd-bf08-4a5a-96f3-a4e6e1d5597a,2/11/2025,Checking,Yes,Fuenteston,05facca3-7657-4e2b-8f99-8be5aa61b610,2,54,0,Phone
0f7e1b94-ac91-4489-afc2-4dbae56caaf5,189cebdd-62f9-4929-88c8-1c6c6ea92492,5/14/2025,Savings,Yes,Walkerberg,4619fce9-01a0-45a6-9084-c20bfb20b0fc,4,102,2,In-Person
905be0e9-58da-4069-ba22-6f490f257c5f,65c24d4b-3df0-4825-a022-e00f3279887c,4/20/2022,Savings,No,West Derek,a87899b6-d46c-462f-92cb-0df9c56b1481,3,245,9,Online
9dfa979b-2fa9-43d2-a6f0-1ef357d66c8b,fb98dc2b-2d4c-4d0c-939a-8ff3eea5357e,7/5/2021,Savings,Yes,Port Patrickborough,5c764d02-758d-4fae-ab66-52f5d246746b,3,102,3,Online
c4fe4eb5-3d2b-4d8a-8d63-27da532a3a05,e50bd5c5-c1c5-4cff-aff8-83ea377abc82,12/2/2020,Savings,No,Reyesport,ef032647-b950-4364-8f57-30a8adaed4df,3,197,1,Phone
e1a18307-0a31-453a-940e-925480148613,5399de5f-f769-4905-9ee2-1f5b516b8ad1,3/13/2024,Savings,Yes,Heatherberg,ea327090-fee6-49ef-b9ea-bf71ea46af6e,5,91,10,In-Person
0578e39a-6f63-4b11-b441-7ef43f366766,f6a6465c-c6ea-4dae-9ae5-4daf5e1cb51d,5/4/2025,Checking,No,Valdezside,2af3af13-fb9f-4ea5-bd4b-92cb61ae31d1,3,307,0,In-Person
0e541b93-2113-4e9e-858c-015809aac0fb,2fc564ca-f1a6-4fc7-b9b7-a48480bec7f6,9/17/2020,Checking,No,North Aaronbury,6a43ca4b-f6cc-4fff-9bd1-a9c40b90f6a5,3,292,2,In-Person
5f38f80f-06f4-4ece-8604-7f6677e53b01,b2e5790d-a001-4217-8fc5-a5e6f6965a84,4/4/2020,Savings,No,New Erikastad,1bb043d4-2acf-4cd3-8477-1712f5069a27,4,258,9,Online
5940c37b-ce28-4f80-aa75-07eb2b1282d9,00cb7656-1702-4e71-9c43-f87261464119,10/8/2021,Savings,Yes,Port David,3ee1f11d-f922-4a01-bdf2-d3da25b9b489,1,174,9,Online
a6032498-379f-4361-bbaa-cde40ecb0c5b,a6c17b7e-b948-4105-8730-775644b7dc02,9/21/2024,Credit,Yes,Lake Tracystad,33f55b94-1547-4e19-a748-f787b8b09d61,4,195,2,Online
77b2a017-0a1d-44bd-ada3-6294495d9ce6,e6eda365-e0f3-4f1a-8bd3-a4894f2c2c31,1/1/2025,Checking,Yes,East Jamesborough,df06d8a2-a627-4b0a-bebf-f1f7814bb0ff,4,200,4,Phone
49bf5662-4ec0-4789-b549-b9f7edc766a2,745c1a27-bdf5-4c8f-8477-b718247a94f7,1/15/2020,Checking,Yes,Williamsside,6d378895-c2f6-477f-8498-c48b8b26d465,5,306,7,In-Person
482f5987-6286-4035-be12-b8a4bc20748d,2d3af3a1-9d75-44ed-b663-1e1b2393bbab,4/8/2024,Credit,No,North Samuel,50ac0097-3971-4b4b-b47f-a548b269b751,3,209,5,Phone
55a020b8-d37d-4367-92a3-6305eaf8e980,cbd50357-1f19-436d-9e98-5304a95ae090,2/1/2022,Checking,No,Krystalton,e8803ab2-b58a-4582-afb6-7d1d38c1b83b,1,144,7,Phone
4659b8bb-f63b-4f03-9b27-9fbb6fe57299,7ac2ed74-02e3-41d4-ba20-79ef23c6d1ad,11/5/2020,Credit,Yes,Paulmouth,4bd59c75-5f39-4aa8-bd6e-a46a8f79fb60,5,98,1,In-Person
bd3e5c7d-a93f-403b-9950-00b00f1c0565,f285b720-19d3-47aa-b100-7427b7223724,12/16/2024,Credit,Yes,East Kimberly,67e9ec02-a8d1-44dc-9b5f-f1a3a4bf9dde,1,299,5,Phone
a37b83a0-d5ce-4f50-97ac-09b16cf31ce9,879b872c-4038-4a8f-b21b-58a772876d11,7/29/2024,Savings,Yes,Sallybury,778ad627-fe70-43c7-b107-687e5a86b55d,5,5,2,Online
616d16e5-8632-46da-8117-98c073b9653c,ce5d1a5e-8493-4a13-8629-1b395e0713e8,3/30/2022,Credit,Yes,Holttown,b9659234-efd5-423b-9ec8-c144177f4719,4,344,10,In-Person
4d0883ec-c1d1-47dd-9fe5-2b5ee8732129,083d5075-746a-489c-92a5-3c469a80840d,8/13/2020,Credit,No,Krauseton,a501a08e-44ae-47c4-8fdf-65cdd3039e9c,1,280,2,In-Person
b54cf04f-759a-49fb-9e5f-f369f49ef45c,dfef4168-5709-4fa9-af8f-a5358f382b24,4/9/2025,Savings,Yes,Port Amberville,c63042b5-deab-4355-b772-bf027a694b72,1,317,3,Online
e07daf9b-068e-4715-aa51-3f73c7180ff4,a5a6d7fe-9306-4ade-8fb1-1ba2546c6f02,12/26/2020,Savings,Yes,New Stephanie,a4e3b78e-781c-4aab-bf7e-f2a22d413e60,4,323,0,In-Person
a925b527-2a40-4f47-8ef3-d82d724cbc81,d9321da1-4352-4e78-81cd-e5847de37d6e,5/6/2023,Credit,Yes,Williamsside,eb5e33b7-12bb-408b-8b45-c5a956118bf8,4,9,10,Phone
b86110d4-7106-4be0-9dd2-ac1e820a80ba,248a4d7a-dbf9-4a6a-9e20-2ea9053a02d1,8/17/2021,Credit,Yes,Tylermouth,d369b83d-e64b-4b3d-8c3c-01a47e617e78,3,167,10,Online
c38bf7e4-847f-4626-9b61-5e4c2462ab37,a82e2e1b-4ffe-4e48-9ee2-7e07941c48b0,3/27/2025,Checking,Yes,North Jamesberg,63aaa382-994b-4055-9393-047b7f05fddb,4,41,8,Online
7c1bd6cc-ddb3-4154-98ee-888bb59b0a90,3f0b8d6b-ca21-45be-a006-98fc40a11c25,2/3/2022,Credit,No,North Savannahburgh,21f0b791-e6e8-46d7-9140-36403cdd000d,2,72,6,Online
9453ba54-7642-4f91-811d-9b2798081724,edcfcfb7-7bc1-419b-9681-610b36101c7e,8/29/2024,Credit,Yes,South Richard,f7360a98-4679-46f6-a46f-4e2685ca35a8,5,182,1,In-Person
1c1a7155-51a7-464f-ba35-44c97ff24dc8,1de28b04-92f9-4938-8002-7c21697aa109,6/19/2020,Credit,No,West Melissaview,50048957-b2b5-4644-bd0f-fa9f1b67889b,2,265,3,Phone
d9a93ba7-81c4-40ee-b8cd-ae018aae7274,b1df9092-0d4f-4a72-824e-039daf773bee,9/25/2022,Savings,No,Wendyberg,baaff83d-05d4-40c7-ba6b-568b0cf5a244,4,143,3,Phone
12699c28-3405-4b7a-98c4-5ef7539c7a8a,07e85e3d-eb8b-4700-ad43-d8476343a324,2/11/2024,Savings,No,West Deborahview,5067ad48-81c5-4e75-a0ec-750ace8a323e,1,40,6,Phone
596ece3c-9f8b-44dd-a1d5-d95bacab8c3e,26c34dcf-3365-4235-929c-5259d725b89a,11/8/2022,Credit,No,Lake Elizabethbury,6e6924dd-9fc5-49af-9490-1adfd03d5be7,3,46,3,Online
fd401547-54f8-4c98-b414-2daed34120be,3d7fc5f5-bb3e-4faa-b42b-f8789871da3a,1/31/2025,Savings,No,Roseside,12f98b44-b330-4032-92fa-7300d8e9d2f5,1,45,1,Online
08fba9c8-480b-486c-b545-a9292705fd6c,06555fe7-167b-48cb-a68d-26d92d805b51,12/24/2023,Credit,Yes,Woodchester,faacb77f-cfaf-48aa-8cbc-25c59ea8318f,4,73,8,Online
d2edc4a2-0add-4f46-8c8a-cf369cc7b0b1,82174267-20aa-41ee-8dc1-b8788ed1df79,7/20/2022,Credit,Yes,East Jasminehaven,20cd883f-3e7e-4e46-ae7b-5889d973d45f,2,105,10,Phone
09190bb0-1996-4666-9039-f5e32f72d908,36bc5b5b-84cf-4b7b-88b9-0a1df9302e18,12/17/2020,Savings,No,Lake Bonniefurt,8b91925a-7471-44d5-a313-fe86ebb2e09e,5,211,7,Online
1f7ab066-fac8-4bf9-9d43-455db9520610,e25ab858-5328-4249-adc6-41a5382d315d,9/5/2021,Credit,No,Caseyfort,20507448-67b2-46ec-9acf-6b076c873bf2,5,347,1,In-Person
85d91d4c-6a6f-4d9c-8ca7-7a3223c05e3e,9d5d7f6a-e828-4648-9ae8-1bca192fe2d6,9/24/2021,Credit,Yes,Port Kiara,f8ec3a16-3e85-466b-b2a9-d47407258259,4,43,4,In-Person
132fd9f5-1467-4c2e-ad5a-c37a48d054d2,ba2cf9d4-e813-4e3c-a93d-1d87881758f6,5/2/2025,Savings,Yes,North John,c1943fe0-076e-4e0e-b272-3cdfcb231d35,4,159,3,In-Person
f3cc31a9-2f08-4220-959b-124311f25cf1,417bbf4f-7a3b-47ba-b3ee-8c4ca526c8a2,1/8/2024,Savings,Yes,Hughesmouth,7a8c458f-fa0c-47bb-8607-6f411f4651ec,4,269,6,In-Person
803b9b5e-c339-4574-b828-02499bde5b1f,9c839095-a266-4b4a-934c-81c032c5065a,3/25/2025,Savings,No,Lake Michelle,f6911b56-1236-4727-b1a4-173ee9974f54,4,290,5,In-Person
792f1067-2a57-4b55-9257-86d8b68495d7,4cd68ff2-9185-4439-9046-3a0bf67acd11,8/17/2020,Checking,No,Watsonborough,0b24c6d8-a878-4921-b9e3-bede3bd781a7,1,191,5,In-Person
6c2e8ef7-7943-47a1-89cf-eb6e3105f496,c6c9259b-22c1-4f12-92a6-dfcb3eaf19df,3/28/2020,Savings,Yes,Jenniferburgh,d41a31f7-d3f9-4c65-ba43-33a707b4a431,1,255,0,Online
490e910c-5053-4a00-a92d-53df7dc1d63c,23404dea-7080-452a-9dfa-5be3efde2837,4/10/2023,Savings,Yes,New Jennifer,de6340eb-d3c4-42e2-9862-a3f61facca69,2,5,4,Phone
a8102fc5-b23f-43ac-a7a4-b57cdab4ff50,7636307d-2f40-4b47-a981-cf5044e2665a,10/1/2024,Savings,No,Reneeberg,52705dd6-e1c0-451c-9242-f97556276497,4,41,0,Online
af3fe705-5156-4d42-8d43-899603582d69,06ddcc8c-cbff-44b5-86be-b4779960bc46,5/29/2025,Savings,No,Erinshire,c92b6f42-d559-4703-aaab-640efbc835c1,2,212,8,Online
3f2cd0a8-66f0-47fc-8c5c-2efc21a014ad,0f3d5246-e552-4335-9ffc-4dd67446a4f9,6/30/2024,Credit,Yes,Richardchester,1bd33051-45c1-4cb8-a686-0e20b89626a0,3,63,10,In-Person
e54773f2-5fb5-4dc4-8b68-901464f5f202,7c612883-55a7-48af-81c5-4c5760aa6d21,1/6/2021,Credit,Yes,North Kenneth,bae92d6f-156c-4c75-8341-ae94fe0add97,5,215,8,In-Person
262d0fc4-a806-4be6-abd1-eed3e5c0e169,f58cbd4a-b815-4475-b1de-d896c6797055,12/1/2024,Credit,Yes,Juanbury,7aed8845-22f8-4292-829a-b6b48d459030,1,74,0,Online
04464abb-6814-46d3-8529-06fc1c8f0b8f,2c5a160b-6853-4ead-b7fc-811d57f8857c,10/13/2023,Checking,No,Donaldmouth,34ee1c51-52d7-4567-8392-afea96d5ad2f,1,330,10,In-Person
70bb28b5-c06d-44dd-8498-be28e9c61eef,3ffcba77-3eb7-45c8-8633-a90ce0e47989,11/19/2022,Savings,Yes,Port Calvin,ef6b9d65-2941-466f-8c79-a3ca99e4f1ef,3,100,9,In-Person
d12fd654-de09-463d-b777-8a5c0d1d890b,a291e713-97ab-4a55-8abc-6c1cdce34cae,1/22/2020,Credit,Yes,Gardnerport,27531059-0b0b-4925-b3dc-2adb98675006,5,74,10,Phone
965d9109-ae76-4b69-b26b-3f43d2295750,7521bb55-fa4a-4157-a1d4-bf9169aac0ad,11/10/2023,Credit,Yes,Kellymouth,4784c738-c212-4ba7-bd65-821f393b6f93,2,127,3,Phone
280a7186-27cf-417f-97e1-b5dd3b7c5487,aceb0454-4525-47fc-aa02-32407cf3efba,10/8/2024,Savings,No,North Victoriaview,d2726869-e44f-4f2f-ab83-57a2135ed347,1,173,10,Phone
7faab926-bc20-49f3-88b9-bee5af9eb59d,4234cd32-701f-41d3-9dc6-35242c6e4511,1/17/2022,Credit,Yes,Lake Nancy,8e8996f9-6de8-46c6-b6dd-489d3c9186c4,1,172,6,In-Person
258f38d0-1915-4a0f-9003-26ce26c8659c,526a841f-7e37-4c95-ba06-a843796111f1,5/5/2022,Checking,Yes,Marystad,b199343e-21b4-4879-ac33-09835ce67f4d,4,281,8,Phone
ef3c52aa-3bd0-40e6-8fc9-84a0fb7c6d8c,376ec548-beec-4055-9ac9-5d17af51df19,1/26/2024,Checking,Yes,Port Ryan,0ca36267-ba85-4c2c-a766-e6a1f3c08e13,1,134,8,Phone
680ff7e2-40db-485a-b77b-4f81232d056a,1aee31a0-31f9-40f7-b19e-75d36c0846a2,8/24/2022,Savings,Yes,New Ryanberg,af3a4c26-239c-4967-9bda-8d1f73190793,3,136,3,Phone
7cb205d2-9a0e-4a4b-a34b-e62ae95eb00f,7f271d7d-951c-4038-9029-ef69b13b21ad,2/17/2024,Credit,Yes,Alejandromouth,f363120c-ce56-4f31-81de-59e06efdbaed,5,119,5,Online
696cc719-2676-4e4f-b4ad-33927b47bed9,8c22ef7d-e8af-4431-86dc-18bd1e6f2d56,9/9/2024,Checking,No,Granthaven,b49fafbe-b700-4240-b098-9cdfb65ec7e2,2,308,5,Phone
29dbcafa-36b0-44cf-b964-d7788de0921f,e66362ee-901f-4ffa-9b61-8c2ac10a3cb8,6/18/2024,Credit,No,South Dennisside,54c19394-722d-4141-88e5-60c43f8139c1,3,91,0,In-Person
f578aee3-e82f-4e16-8aa1-2d99c19da6bc,3099e97d-9aed-44e3-ab55-613b33025c83,4/11/2021,Savings,No,Lake Lisafurt,ee209d4a-caa0-4ac6-aa72-d825601a0c41,5,79,7,In-Person
a87e7647-1fc4-4c6c-b8b6-f05efbf5bc4a,b5b11785-2edc-4020-a3c2-309e9d183ddf,10/6/2022,Checking,No,South Tylerport,795151ee-d0a3-44e2-b773-e891826ad943,1,140,7,Online
1531f0b1-280b-40b0-8ada-b6c301a69e73,15818a40-8559-4cf6-9a28-65806511e46a,1/18/2024,Checking,Yes,North Morganfort,43e32c1b-e5fb-4813-893e-6396c5afb676,4,215,2,Phone
4d2772ad-df3c-4422-aff1-e431a2a5678b,b795978e-b048-4614-ab74-abd2e9d10dcd,1/5/2021,Savings,No,Freemanburgh,814ced9e-cb4e-45de-ba8a-50b8c3be259e,5,152,8,Online
27be9b87-a423-450a-a115-39c5760f4545,479eda30-e682-458b-9c19-8770a64cb7b3,7/13/2020,Credit,Yes,North Samuelbury,56d81f19-589f-49a2-9195-d5ca4147fac0,4,232,5,Online
6f49b3e1-f0c4-47a5-a877-9ecebba86623,5d39804a-b5d3-4986-acb9-791639e64cc6,8/26/2024,Credit,No,Patriciamouth,b9316e8d-965e-40d8-a857-945e9065a70c,3,191,7,Online
f861c422-f317-4759-b287-766354554be0,50521317-c3c1-4310-9186-b2773c141c6b,7/2/2022,Checking,No,Lake Rebeccamouth,7d89e81a-ffba-4088-9a22-bfbc6ed2959b,3,102,4,Phone
580d566c-1535-44f1-9418-cf5d6dfc5d5d,4c9c3303-f8df-441c-a762-f20ed0939b62,10/27/2020,Credit,Yes,Kristinemouth,594c8171-740d-4970-9abd-2cfd1d5ac80a,3,284,3,In-Person
674b62fc-10e4-4f00-a10b-43438ae8188c,c020e180-94d9-4367-a7f9-e41b1ffecb94,6/15/2022,Checking,No,West Lauraland,3940c870-7ee4-4c4b-b5eb-1c6d2a0d4218,4,108,10,Online
55bff3f6-80cb-4fba-a83c-8fa8af78abdd,87aac74c-db33-4137-9622-c807fd69e021,2/22/2021,Credit,Yes,South Matthewberg,158e91d6-82ec-4d8e-a2c6-1e11eb93efb4,2,166,9,Online
b91f1230-ee5c-496e-9e89-0dd334928e4e,a5d24403-f681-4917-97dc-63f1fff7d733,10/14/2021,Credit,Yes,East Nancy,b44b050a-2af6-4aff-b305-20373afb3e8f,1,10,8,Phone
e32660fd-4b09-407f-804d-d69321d62aaa,782bfb56-bf25-43aa-878d-ed0c34f216fb,1/10/2025,Checking,No,South Christinastad,84f90574-ad90-4e37-83b6-c3a368b529e7,4,291,8,In-Person
5b270595-1939-4331-a806-6c2190743d5c,b36cfd9e-ca40-4056-917d-b3c6d4121a52,2/11/2023,Credit,No,South Stephen,b809f9fd-55f5-4acb-acf6-e7e35a937bce,1,201,0,Online
6682a756-b71c-4817-a49c-690bb257e96a,6f2f37aa-8f6a-4dca-8723-17c23937d95c,9/7/2022,Credit,No,New Andrewville,f0c8b3e2-5f3f-464d-b4f4-365d60fd4d71,2,143,5,Phone
5dd343d4-0f6e-4c76-b07c-9dbc29b37d6b,0452b3e3-d78c-4a37-b550-cc1d29ab767b,10/19/2024,Checking,Yes,Jamiefurt,6b3672c9-4b5d-41d4-b823-bb1da685e387,2,60,1,Online
5ae26d39-f6a8-46e2-abde-7484a23fd7e6,75352ba8-8dd3-4bca-854b-1603ec8362b3,8/22/2024,Checking,Yes,Karenfort,4bc1a65b-5249-47f7-aa6b-7871fd3e58c7,5,109,6,In-Person
2dc28550-d530-4cbd-aaff-62219edb647f,6176bf55-cec8-423f-bcdf-7436f4a95d2f,3/16/2024,Credit,No,West Nicole,edf857d5-a214-4fc9-a20a-465194145d5b,1,289,3,In-Person
a9a4cb6e-690a-40e2-a9bd-800f903d57ae,030aa1ea-fda3-4da8-a60f-1a15b274e43a,12/15/2024,Savings,No,Durhamfurt,5ed04402-d9e3-4f85-bba0-442d270d71c3,1,258,0,Online
a5ac3263-c4b3-463f-881f-ed45ced49f06,b6116561-77a2-4e7f-8171-323f8e274975,6/2/2022,Credit,Yes,South Marcusberg,244f7aca-02b4-40dc-9368-1624ceaf3fdc,1,124,0,Online
edf6ab89-8d93-4068-b9d6-fc3b02e365ca,e70b68bf-8ba6-4a9e-bc68-e20458786b30,1/27/2022,Savings,Yes,Lisafort,55cd710b-0f74-4b71-882c-aed275e7a478,1,59,10,Online
270df1c5-7ff0-4087-9374-c64a68364937,7ed591ed-9d18-4406-bd86-0df68ffa1235,2/22/2024,Credit,Yes,Samanthaland,709ec0ef-d243-4ff6-9991-c8e3bc209e4b,3,31,7,Online
347956f0-2a62-42eb-a2b9-f39da43706ef,b7e791b0-8c67-46e5-98fc-cc462bb74073,2/18/2025,Savings,No,Nancyshire,dfebde2d-99a0-465a-9f60-7cb62f8b46ca,5,58,10,Phone
db70d6d8-5ad9-43ae-a6f8-e91a084b1ede,b03acdf7-a4d2-49c4-87c8-74e45203f320,12/5/2021,Credit,No,Port James,25f726be-0f9f-4529-ae8b-350e13572088,4,107,10,Online
3c4cccff-7bfe-4d7d-96f4-6d3f6e951c6b,0f96cea1-801e-4a85-ba04-6e19b8480737,2/11/2023,Credit,Yes,New Melissa,d7ee3b52-0d22-49ef-a87d-8004f40da10a,4,28,7,Online
68dbd8b2-7d68-46a2-9926-ce3e8074a385,46266caf-d3e2-46aa-bac5-c10655bae95f,3/14/2023,Credit,No,West Karenbury,14fec118-6bf4-4153-9756-acd921d2059b,4,355,10,Online
ba50e34c-0761-4a09-bf24-e9ae339c6d3d,b153c94b-5f92-4ef5-a2f1-601afa353812,7/20/2021,Credit,Yes,Saraland,f370676c-05e8-4042-af2b-4dca3de838db,4,275,4,Online
c4d2dd44-80b6-4715-8ed8-1069b2398bb9,61d66c84-83be-4d67-bcf1-9e5261632962,10/27/2024,Credit,No,South Christopher,001a8f55-a83b-42fe-838a-283e08f3c91d,5,332,8,Online
4c8b475b-9d7b-420c-bf20-dfb7a8e5a88d,c350f8eb-c68f-4811-8903-4d35187bc233,3/5/2025,Checking,No,Santanafort,0288b8de-d8fa-4c8b-bb00-c33bd657e1c4,1,40,10,Online
2604767d-057a-451f-857e-7cbb07c9a832,328ef45e-7130-44bc-afd3-a1d95be77771,4/1/2023,Checking,Yes,Cooperstad,a4f2dd13-b8ca-406c-822b-fd424bc0d5e9,4,148,4,In-Person
a75895be-93d3-4ceb-8717-d136e565e1e6,01a5da92-73c4-4719-9862-5699ad153b13,4/14/2023,Savings,No,Lake Dominic,66fae891-4f6d-4762-855b-c1ea4554466e,1,288,0,In-Person
